# Oxford Pet Dataset (http://www.robots.ox.ac.uk/~vgg/data/pets/)
# path	class
data/Oxford-IIIT/images/beagle_117.jpg	beagle
data/Oxford-IIIT/images/beagle_118.jpg	beagle
data/Oxford-IIIT/images/beagle_119.jpg	beagle
data/Oxford-IIIT/images/beagle_120.jpg	beagle
data/Oxford-IIIT/images/beagle_121.jpg	beagle
data/Oxford-IIIT/images/beagle_122.jpg	beagle
data/Oxford-IIIT/images/beagle_123.jpg	beagle
data/Oxford-IIIT/images/beagle_124.jpg	beagle
data/Oxford-IIIT/images/beagle_125.jpg	beagle
data/Oxford-IIIT/images/beagle_126.jpg	beagle
data/Oxford-IIIT/images/beagle_127.jpg	beagle
data/Oxford-IIIT/images/beagle_128.jpg	beagle
data/Oxford-IIIT/images/beagle_129.jpg	beagle
data/Oxford-IIIT/images/beagle_12.jpg	beagle
data/Oxford-IIIT/images/beagle_130.jpg	beagle
data/Oxford-IIIT/images/beagle_131.jpg	beagle
data/Oxford-IIIT/images/beagle_133.jpg	beagle
data/Oxford-IIIT/images/beagle_134.jpg	beagle
data/Oxford-IIIT/images/beagle_135.jpg	beagle
data/Oxford-IIIT/images/beagle_136.jpg	beagle
data/Oxford-IIIT/images/beagle_137.jpg	beagle
data/Oxford-IIIT/images/beagle_138.jpg	beagle
data/Oxford-IIIT/images/beagle_139.jpg	beagle
data/Oxford-IIIT/images/beagle_13.jpg	beagle
data/Oxford-IIIT/images/beagle_140.jpg	beagle
data/Oxford-IIIT/images/beagle_141.jpg	beagle
data/Oxford-IIIT/images/beagle_142.jpg	beagle
data/Oxford-IIIT/images/beagle_143.jpg	beagle
data/Oxford-IIIT/images/beagle_144.jpg	beagle
data/Oxford-IIIT/images/beagle_145.jpg	beagle
data/Oxford-IIIT/images/beagle_146.jpg	beagle
data/Oxford-IIIT/images/beagle_147.jpg	beagle
data/Oxford-IIIT/images/beagle_148.jpg	beagle
data/Oxford-IIIT/images/boxer_100.jpg	boxer
data/Oxford-IIIT/images/boxer_101.jpg	boxer
data/Oxford-IIIT/images/boxer_102.jpg	boxer
data/Oxford-IIIT/images/boxer_103.jpg	boxer
data/Oxford-IIIT/images/boxer_104.jpg	boxer
data/Oxford-IIIT/images/boxer_105.jpg	boxer
data/Oxford-IIIT/images/boxer_106.jpg	boxer
data/Oxford-IIIT/images/boxer_107.jpg	boxer
data/Oxford-IIIT/images/boxer_108.jpg	boxer
data/Oxford-IIIT/images/boxer_109.jpg	boxer
data/Oxford-IIIT/images/boxer_10.jpg	boxer
data/Oxford-IIIT/images/boxer_110.jpg	boxer
data/Oxford-IIIT/images/boxer_111.jpg	boxer
data/Oxford-IIIT/images/boxer_112.jpg	boxer
data/Oxford-IIIT/images/boxer_113.jpg	boxer
data/Oxford-IIIT/images/boxer_114.jpg	boxer
data/Oxford-IIIT/images/boxer_115.jpg	boxer
data/Oxford-IIIT/images/boxer_116.jpg	boxer
data/Oxford-IIIT/images/boxer_117.jpg	boxer
data/Oxford-IIIT/images/boxer_118.jpg	boxer
data/Oxford-IIIT/images/boxer_119.jpg	boxer
data/Oxford-IIIT/images/boxer_11.jpg	boxer
data/Oxford-IIIT/images/boxer_120.jpg	boxer
data/Oxford-IIIT/images/boxer_121.jpg	boxer
data/Oxford-IIIT/images/boxer_122.jpg	boxer
data/Oxford-IIIT/images/boxer_123.jpg	boxer
data/Oxford-IIIT/images/boxer_124.jpg	boxer
data/Oxford-IIIT/images/boxer_125.jpg	boxer
data/Oxford-IIIT/images/boxer_126.jpg	boxer
data/Oxford-IIIT/images/boxer_127.jpg	boxer
data/Oxford-IIIT/images/boxer_128.jpg	boxer
data/Oxford-IIIT/images/boxer_129.jpg	boxer
data/Oxford-IIIT/images/boxer_12.jpg	boxer
data/Oxford-IIIT/images/boxer_130.jpg	boxer
data/Oxford-IIIT/images/boxer_131.jpg	boxer
data/Oxford-IIIT/images/boxer_132.jpg	boxer
data/Oxford-IIIT/images/boxer_133.jpg	boxer
data/Oxford-IIIT/images/boxer_134.jpg	boxer
data/Oxford-IIIT/images/boxer_135.jpg	boxer
data/Oxford-IIIT/images/boxer_136.jpg	boxer
data/Oxford-IIIT/images/boxer_137.jpg	boxer
data/Oxford-IIIT/images/boxer_138.jpg	boxer
data/Oxford-IIIT/images/boxer_139.jpg	boxer
data/Oxford-IIIT/images/boxer_13.jpg	boxer
data/Oxford-IIIT/images/boxer_140.jpg	boxer
data/Oxford-IIIT/images/boxer_141.jpg	boxer
data/Oxford-IIIT/images/boxer_142.jpg	boxer
data/Oxford-IIIT/images/boxer_143.jpg	boxer
data/Oxford-IIIT/images/boxer_144.jpg	boxer
data/Oxford-IIIT/images/boxer_145.jpg	boxer
data/Oxford-IIIT/images/chihuahua_100.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_101.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_102.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_103.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_104.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_105.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_106.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_107.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_108.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_109.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_10.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_110.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_111.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_112.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_113.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_114.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_115.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_116.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_117.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_118.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_119.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_11.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_120.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_121.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_122.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_123.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_124.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_125.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_126.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_127.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_128.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_129.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_12.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_130.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_131.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_132.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_133.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_134.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_135.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_136.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_137.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_138.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_139.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_13.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_140.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_141.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_142.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_143.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_144.jpg	chihuahua
data/Oxford-IIIT/images/chihuahua_145.jpg	chihuahua
data/Oxford-IIIT/images/english_cocker_spaniel_100.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_101.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_102.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_103.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_104.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_105.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_106.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_107.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_108.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_109.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_10.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_110.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_111.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_112.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_113.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_114.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_115.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_116.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_117.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_118.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_119.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_11.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_120.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_121.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_122.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_123.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_124.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_125.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_126.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_127.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_128.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_129.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_12.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_130.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_131.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_132.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_133.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_134.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_135.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_136.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_137.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_138.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_139.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_13.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_140.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_141.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_142.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_143.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_144.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_cocker_spaniel_145.jpg	english_cocker_spaniel
data/Oxford-IIIT/images/english_setter_100.jpg	english_setter
data/Oxford-IIIT/images/english_setter_101.jpg	english_setter
data/Oxford-IIIT/images/english_setter_102.jpg	english_setter
data/Oxford-IIIT/images/english_setter_103.jpg	english_setter
data/Oxford-IIIT/images/english_setter_104.jpg	english_setter
data/Oxford-IIIT/images/english_setter_105.jpg	english_setter
data/Oxford-IIIT/images/english_setter_106.jpg	english_setter
data/Oxford-IIIT/images/english_setter_107.jpg	english_setter
data/Oxford-IIIT/images/english_setter_108.jpg	english_setter
data/Oxford-IIIT/images/english_setter_109.jpg	english_setter
data/Oxford-IIIT/images/english_setter_10.jpg	english_setter
data/Oxford-IIIT/images/english_setter_110.jpg	english_setter
data/Oxford-IIIT/images/english_setter_111.jpg	english_setter
data/Oxford-IIIT/images/english_setter_112.jpg	english_setter
data/Oxford-IIIT/images/english_setter_113.jpg	english_setter
data/Oxford-IIIT/images/english_setter_114.jpg	english_setter
data/Oxford-IIIT/images/english_setter_115.jpg	english_setter
data/Oxford-IIIT/images/english_setter_116.jpg	english_setter
data/Oxford-IIIT/images/english_setter_117.jpg	english_setter
data/Oxford-IIIT/images/english_setter_118.jpg	english_setter
data/Oxford-IIIT/images/english_setter_119.jpg	english_setter
data/Oxford-IIIT/images/english_setter_11.jpg	english_setter
data/Oxford-IIIT/images/english_setter_120.jpg	english_setter
data/Oxford-IIIT/images/english_setter_121.jpg	english_setter
data/Oxford-IIIT/images/english_setter_122.jpg	english_setter
data/Oxford-IIIT/images/english_setter_123.jpg	english_setter
data/Oxford-IIIT/images/english_setter_124.jpg	english_setter
data/Oxford-IIIT/images/english_setter_125.jpg	english_setter
data/Oxford-IIIT/images/english_setter_126.jpg	english_setter
data/Oxford-IIIT/images/english_setter_127.jpg	english_setter
data/Oxford-IIIT/images/english_setter_128.jpg	english_setter
data/Oxford-IIIT/images/english_setter_129.jpg	english_setter
data/Oxford-IIIT/images/english_setter_12.jpg	english_setter
data/Oxford-IIIT/images/english_setter_130.jpg	english_setter
data/Oxford-IIIT/images/english_setter_131.jpg	english_setter
data/Oxford-IIIT/images/english_setter_132.jpg	english_setter
data/Oxford-IIIT/images/english_setter_133.jpg	english_setter
data/Oxford-IIIT/images/english_setter_134.jpg	english_setter
data/Oxford-IIIT/images/english_setter_135.jpg	english_setter
data/Oxford-IIIT/images/english_setter_136.jpg	english_setter
data/Oxford-IIIT/images/english_setter_137.jpg	english_setter
data/Oxford-IIIT/images/english_setter_138.jpg	english_setter
data/Oxford-IIIT/images/english_setter_139.jpg	english_setter
data/Oxford-IIIT/images/english_setter_13.jpg	english_setter
data/Oxford-IIIT/images/english_setter_140.jpg	english_setter
data/Oxford-IIIT/images/english_setter_141.jpg	english_setter
data/Oxford-IIIT/images/english_setter_142.jpg	english_setter
data/Oxford-IIIT/images/english_setter_143.jpg	english_setter
data/Oxford-IIIT/images/english_setter_144.jpg	english_setter
data/Oxford-IIIT/images/english_setter_145.jpg	english_setter
data/Oxford-IIIT/images/german_shorthaired_100.jpg	german_shorthaired
data/Oxford-IIIT/images/german_shorthaired_101.jpg	german_shorthaired
data/Oxford-IIIT/images/german_shorthaired_102.jpg	german_shorthaired
data/Oxford-IIIT/images/german_shorthaired_103.jpg	german_shorthaired
data/Oxford-IIIT/images/german_shorthaired_104.jpg	german_shorthaired
data/Oxford-IIIT/images/german_shorthaired_105.jpg	german_shorthaired
data/Oxford-IIIT/images/german_shorthaired_106.jpg	german_shorthaired
data/Oxford-IIIT/images/german_shorthaired_107.jpg	german_shorthaired
data/Oxford-IIIT/images/german_shorthaired_108.jpg	german_shorthaired
data/Oxford-IIIT/images/german_shorthaired_109.jpg	german_shorthaired
data/Oxford-IIIT/images/german_shorthaired_10.jpg	german_shorthaired
